DMC,EDDI,FFMC,GEOID,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,fall_frost_days,fire_frequency,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_shrubland,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,Value
28.75992632187545,0.0562717334108501,52.97073814669871,8081,0.1454584814589334,0.2235883386518315,269.68569592854544,45.22326906216504,0.0328417191337548,280.80605736171646,0.0498810447454919,24.698324748346533,1.0,280.53877912691286,164.64784808557235,0.0534054427853792,220.5387791269129,76.24542254269146,4.45058095810271,60.0,0.0,0.0534054427853792,4.04363988947074,3.8384716853929177,75.60482223058709,8.811106797614537,7.045457780516595,51.105955161318285,4.06771578727815,7.22318947053511,1.75
49.344940925398895,0.2096000736492108,60.83022566272098,8107,0.2752750996884296,0.3360219382674522,269.6117320767505,53.87664088817328,0.0558355976907162,278.2041154321086,0.0509721197160662,44.33888636949627,1.071261119995032,267.31058995827465,217.8364353299444,0.2120401691660413,188.64837481059928,86.1590427972092,5.133236084524302,78.66221514767538,0.0,0.2120401691660413,6.292816646215057,9.760621072190569,62.51780366690845,11.976070211698206,7.190753814270642,83.31701028002769,6.322503875342585,5.033342059295404,1.85
29.97433397000688,0.2992524834265612,53.42395966266875,8043,0.0920585828343706,0.3542526530907529,268.35388016905705,47.59761109929083,0.0344677439289734,278.63951811732284,0.0488519298680584,30.373089296308244,1.0,280.7302153018183,184.6347889477544,0.1591422411231926,220.73021530181836,83.01527161843289,4.831352151369884,60.0,0.0,0.1591422411231926,6.502909042543345,5.41179116001153,70.95224178853375,10.338598482305391,7.720504328371764,64.36743726574291,6.543312898515533,4.761191622685637,1.75
33.617328105560084,-0.0167831810712668,54.97799446135508,8109,0.173272781534952,0.2773423851044752,267.7305055020001,51.67305277070756,0.0386020244699715,276.78349648057684,0.0507603477629723,49.60517832816576,1.4604261198599489,262.48876373570283,220.84313098740168,0.154210051206974,177.50269308073655,90.12158507064514,4.429365283640179,84.9860706549663,0.0,0.154210051206974,5.839332772199397,6.684450168353466,68.87021353434316,10.996400063820689,7.705694806468155,77.97261880355313,5.86040823712618,2.876186164652172,1.6
40.630544068313256,0.2211724776381783,60.25954176941445,8115,0.0617998889163762,0.331873738489983,274.5773165535493,50.14033846254985,0.0447324261046838,284.5909163324938,0.0465381661048161,10.0,1.0,322.0,102.2740642236286,0.0152177926300012,262.0,69.379442811885,5.185404750098342,60.0,0.0,0.0152177926300012,0.53332166817305,2.0505408630605446,75.18866259315938,8.269268108415696,7.295385675692104,15.0962458701816,0.5156223313696848,11.082785749335072,1.45
34.24015160081152,0.2055367416841304,55.954171089928494,8027,0.1471867494900326,0.3635890756561051,269.03414228202735,47.88210477597846,0.0391139616053842,279.28221920872693,0.049057773185402,33.9080285293743,1.027453164459723,272.634448078575,199.70014688299557,0.187678177185144,212.63444807857505,81.19225819380311,4.876978757738001,60.0,0.0,0.187678177185144,6.486210392292486,7.703465251533304,66.94092261714384,11.540323215368566,7.8104354144971,75.79683641347643,6.527317249050786,5.527659592997864,1.65
38.49508141795762,-0.0259863912247641,56.57427779101105,8113,0.1856935105123612,0.2979427580474157,269.3972685178218,42.93960282257247,0.0428638566533796,281.40679648948344,0.0527542297485697,30.75512527001773,1.0,276.3969823223199,178.60403518264275,0.1435838293918694,203.4824574389776,74.88613561560192,4.663777368729814,72.91452488334234,0.0,0.1435838293918694,6.6147290389068,6.688107456880483,70.22937072024027,10.18481794373971,7.021403061494481,58.88311822972934,6.680930634448451,7.929187123388201,1.0
23.321493885939024,-0.0327913984682991,48.07034986744501,8023,0.150186786745488,0.2700211922419461,268.34619136632824,43.17624380191701,0.0269800901193114,280.0245103228765,0.0499427228070065,24.962447788200063,1.018450184501845,279.2556515439132,175.50727744004348,0.1322297020907394,219.25565154391327,77.3014725195318,4.112414786641601,60.0,0.0,0.1322297020907394,4.67206942824695,5.864315987538171,71.17280298590333,10.746001233844302,7.927947499922885,61.30241222128978,4.684693639735115,6.092220489353066,2.25
29.701720960445776,0.3934156392307806,53.17810940300269,8025,-0.0383299460796551,0.1981712929485199,272.5183733349049,38.58591431923803,0.0309297195887347,286.31412108352066,0.0467272392698345,7.0126721718783935,1.3333333333333333,322.0,99.10070904944996,0.0104826299725002,262.0,64.98847435405119,3.353486410828487,60.0,0.0,0.0104826299725002,0.5457080395660233,1.8450325643771952,79.98022001446243,7.722540513698422,7.026111722076531,15.768264136646804,0.5186195845401329,13.807533466711904,1.45
33.21762297078095,0.2814421793379809,54.91586631731542,8055,0.080561023944744,0.3029916667670462,269.6866793456048,44.705505321740894,0.0374001171672331,281.02752642633305,0.0480093395410191,18.174471427580333,1.0,294.3345193167596,159.16426325838395,0.1104582746877867,234.33451931675955,76.15282494437972,4.4173260911109455,60.0,0.0,0.1104582746877867,4.251043032111147,4.756314948003509,72.60783165915517,9.420346930535809,7.143644058516406,53.43083487214191,4.338185483333316,7.230739621560068,1.5
