system:index,DMC,EDDI,FFMC,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,crop_mode,fall_frost_days,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,.geo
"-544,3274",45.87838596738557,0.15657533705234528,63.56662176976861,0.11629156768321991,0.569753110408783,279.2488708496094,56.97907609704952,0.04931451380252838,287.66400146484375,0.04920596177006965,24,1.0,323.0,64.0,0.9098039215686274,263.0,64.37867441759172,0.24380000000000002,60.0,0.9098039215686274,0.2273961901664734,2.0,69.0,9.1,9.0,2.0,0.45162582465225415,14.61632797498378,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-578,3275",42.931733105478386,0.21739725768566132,62.515853620084876,0.15118680894374847,0.6424363851547241,278.91827392578125,56.01622793676606,0.04607837274670601,287.57373046875,0.04920596177006965,36,1.0,323.0,64.0,0.0,263.0,64.56963039566088,0.24380000000000002,60.0,0.0,0.2273961901664734,2.0,60.0,8.0,7.0,2.0,0.12350060907038415,14.467266672067662,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-558,3275",45.87838596738557,0.1741095930337906,63.56662176976861,0.08427058905363083,0.5013013482093811,279.2488708496094,56.97907609704952,0.04931451380252838,287.66400146484375,0.04920596177006965,1,1.0,323.0,65.0,0.0,263.0,64.37867441759172,0.24380000000000002,60.0,0.0,0.09345094859600067,2.0,69.0,9.1,9.0,2.0,0.1096958450990073,14.61632797498378,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-545,3275",45.87838596738557,0.15657533705234528,63.56662176976861,0.10317271202802658,0.5394716858863831,279.2488708496094,56.97907609704952,0.04931451380252838,287.66400146484375,0.04920596177006965,5,1.0,323.0,64.0,0.0,263.0,64.37867441759172,0.24380000000000002,60.0,0.0,0.13716396689414978,2.0,69.0,10.0,9.0,2.0,0.22385096067135762,14.61632797498378,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-540,3275",45.87838596738557,0.15657533705234528,63.56662176976861,0.0520806610584259,0.4787931740283966,279.2488708496094,56.97907609704952,0.04931451380252838,287.66400146484375,0.04920596177006965,1,1.0,323.0,64.0,0.0,263.0,64.37867441759172,0.24380000000000002,60.0,0.0,0.18690140545368195,2.0,71.0,10.0,9.0,2.0,0.21939111297094807,14.61632797498378,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-601,3276",42.931733105478386,0.25712329149246216,62.515853620084876,0.07006380707025528,0.4345564842224121,278.91827392578125,56.01622793676606,0.04607837274670601,287.57373046875,0.04920596177006965,24,1.0,323.0,65.0,0.0,263.0,64.56963039566088,0.24380000000000002,60.0,0.0,0.15763485431671143,2.0,68.0,9.1,9.0,2.0,0.2790989187184859,14.467266672067662,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-600,3276",42.931733105478386,0.25712329149246216,62.515853620084876,0.10240639746189117,0.5218565464019775,278.91827392578125,56.01622793676606,0.04607837274670601,287.57373046875,0.04920596177006965,1,1.0,323.0,65.0,0.0,263.0,64.56963039566088,0.24380000000000002,60.0,0.0,0.15763485431671143,2.0,69.0,7.7,7.0,2.0,0.02682951097542627,14.467266672067662,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-598,3276",42.931733105478386,0.25712329149246216,62.515853620084876,0.07243923842906952,0.5074390769004822,278.91827392578125,56.01622793676606,0.04607837274670601,287.57373046875,0.04920596177006965,24,1.0,323.0,65.0,0.0,263.0,64.56963039566088,0.24380000000000002,60.0,0.0,0.15763485431671143,2.0,70.0,9.1,9.0,2.0,0.2790989187184859,14.467266672067662,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-596,3276",42.931733105478386,0.24027396738529205,62.515853620084876,0.05000676214694977,0.4111562669277191,278.91827392578125,56.01622793676606,0.04607837274670601,287.57373046875,0.04920596177006965,1,1.0,323.0,65.0,0.0,263.0,64.56963039566088,0.24380000000000002,60.0,0.0,0.07329484820365906,2.0,71.0,8.0,7.0,2.0,0.04045336052540694,14.467266672067662,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-584,3276",42.931733105478386,0.22835616767406464,62.515853620084876,0.04536450281739235,0.40579310059547424,278.91827392578125,56.01622793676606,0.04607837274670601,287.57373046875,0.04920596177006965,1,1.0,323.0,64.0,0.0,263.0,64.56963039566088,0.24380000000000002,60.0,0.0,0.28035086393356323,2.0,66.0,8.0,7.0,2.0,0.030001047490701743,14.467266672067662,"{""type"":""MultiPoint"",""coordinates"":[]}"
