system:index,DMC,EDDI,FFMC,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,crop_mode,fall_frost_days,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,.geo
"-291,3542",68.48426811795366,0.24249999225139618,67.45771457850068,0.06953812390565872,0.4426299035549164,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,5,8.0,324.0,74.0,0.27058823529411763,264.0,64.9361996358628,0.24380000000000002,60.0,0.27058823529411763,0.654819905757904,2.0,70.0,5.0,4.0,7.0,0.6236410445016485,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-290,3542",68.48426811795366,0.24249999225139618,67.45771457850068,0.08140096068382263,0.4917529821395874,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,24,8.0,324.0,74.0,0.27058823529411763,264.0,64.9361996358628,0.24380000000000002,60.0,0.27058823529411763,0.8269520998001099,3.0,71.0,7.6000000000000005,7.0,7.0,1.3491251584190906,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-264,3542",68.48426811795366,0.22499999403953552,67.45771457850068,0.07933259010314941,0.4720180928707123,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.9361996358628,0.24380000000000002,60.0,0.0,0.34518909454345703,3.0,70.0,5.5,4.0,7.0,5.954818403941097E-4,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-263,3542",68.48426811795366,0.22499999403953552,67.45771457850068,0.08140276372432709,0.4489438533782959,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.9361996358628,0.24380000000000002,60.0,0.0,0.5035451650619507,2.0,71.0,7.1000000000000005,7.0,7.0,0.5947598662945558,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-257,3542",72.88662625272768,0.21458333730697632,67.80401218417308,0.07032628357410431,0.41102585196495056,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,5,8.0,324.0,78.0,0.0,264.0,64.8607146272437,0.24380000000000002,60.0,0.0,0.09443261474370956,4.0,71.0,6.0,4.0,7.0,0.0384614861503079,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-256,3542",72.88662625272768,0.21458333730697632,67.80401218417308,0.0857689157128334,0.48577940464019775,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.8607146272437,0.24380000000000002,60.0,0.0,0.05796816572546959,3.0,71.0,5.5,4.0,7.0,0.023276533262247698,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-255,3542",72.88662625272768,0.21458333730697632,67.80401218417308,0.08443193137645721,0.4916144907474518,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.8607146272437,0.24380000000000002,60.0,0.0,0.13783465325832367,3.0,72.0,5.5,4.0,7.0,0.2248693708592378,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-254,3542",72.88662625272768,0.21458333730697632,67.80401218417308,0.08806779235601425,0.47810009121894836,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.27058823529411763,264.0,64.8607146272437,0.24380000000000002,60.0,0.27058823529411763,0.2992713749408722,3.0,72.0,5.5,4.0,7.0,0.579886924840329,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-252,3542",72.88662625272768,0.21458333730697632,67.80401218417308,0.10868540406227112,0.49162545800209045,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,4,8.0,324.0,78.0,21.458823529411763,264.0,64.8607146272437,0.24380000000000002,60.0,21.458823529411763,0.11593621224164963,3.0,71.0,5.5,4.0,7.0,0.0465530186572055,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-246,3542",72.88662625272768,0.2093055546283722,67.80401218417308,0.0754794180393219,0.4751034080982208,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.8607146272437,0.24380000000000002,60.0,0.0,0.1599658578634262,2.0,72.0,7.1000000000000005,7.0,7.0,0.025109485909630812,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-245,3542",72.88662625272768,0.2093055546283722,67.80401218417308,0.0884186178445816,0.4944530129432678,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.8607146272437,0.24380000000000002,60.0,0.0,1.0658373832702637,2.0,72.0,7.1000000000000005,7.0,7.0,0.09323915311773873,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-244,3542",72.88662625272768,0.2093055546283722,67.80401218417308,0.08537151664495468,0.4815281927585602,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.1803921568627451,264.0,64.8607146272437,0.24380000000000002,60.0,0.1803921568627451,0.9255180954933167,2.0,70.0,7.1000000000000005,7.0,7.0,0.9015968147927959,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-321,3543",65.85575229898679,0.23916666209697723,67.17930056593615,0.04935348033905029,0.43433910608291626,279.4002990722656,60.19519560383081,0.07174030691385269,286.97821044921875,0.051466058604162486,5,7.0,324.0,74.0,1.5411764705882351,264.0,65.0994256375632,0.24380000000000002,60.0,1.5411764705882351,0.8730074167251587,2.0,71.0,7.1000000000000005,7.0,7.0,0.06395232592972706,14.077793300666103,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-302,3543",65.85575229898679,0.23624999821186066,67.17930056593615,0.04808599129319191,0.40700188279151917,279.4002990722656,60.19519560383081,0.07174030691385269,286.97821044921875,0.051466058604162486,24,8.0,324.0,73.0,0.09019607843137255,264.0,65.0994256375632,0.24380000000000002,60.0,0.09019607843137255,0.2756677269935608,3.0,73.0,5.5,4.0,7.0,0.3427482375565902,14.077793300666103,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-299,3543",68.48426811795366,0.24458332359790802,67.45771457850068,0.0772346705198288,0.46924224495887756,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,24,8.0,324.0,74.0,5.909803921568628,264.0,64.9361996358628,0.24380000000000002,60.0,5.909803921568628,0.07454675436019897,3.0,72.0,5.5,4.0,7.0,0.04114432056333164,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-298,3543",68.48426811795366,0.24458332359790802,67.45771457850068,0.07467297464609146,0.4527702033519745,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,24,8.0,324.0,74.0,5.909803921568628,264.0,64.9361996358628,0.24380000000000002,60.0,5.909803921568628,0.0,2.0,72.0,5.0,4.0,7.0,0.0,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-294,3543",68.48426811795366,0.24458332359790802,67.45771457850068,0.06112238019704819,0.4359159767627716,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,4,8.0,324.0,74.0,1.0,264.0,64.9361996358628,0.24380000000000002,60.0,1.0,0.05796816572546959,2.0,72.0,5.0,4.0,7.0,0.023276533262247698,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-263,3543",68.48426811795366,0.22499999403953552,67.45771457850068,0.0762157216668129,0.4274648427963257,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.9361996358628,0.24380000000000002,60.0,0.0,0.2519161105155945,2.0,72.0,5.9,7.0,7.0,0.49703377896504386,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-262,3543",68.48426811795366,0.22499999403953552,67.45771457850068,0.08630448579788208,0.42232978343963623,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,1,8.0,324.0,78.0,0.0,264.0,64.9361996358628,0.24380000000000002,60.0,0.0,0.1888720989227295,2.0,72.0,5.0,4.0,7.0,0.13368099526025154,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-259,3543",68.48426811795366,0.2016666680574417,67.45771457850068,0.0737970843911171,0.4302273690700531,279.5333557128906,60.397024620192916,0.07456430792808533,287.0679931640625,0.051466058604162486,26,8.0,324.0,78.0,0.0,264.0,64.9361996358628,0.24380000000000002,60.0,0.0,0.2982032001018524,3.0,71.0,5.5,4.0,7.0,0.1645862138909249,14.217459868915412,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-257,3543",72.88662625272768,0.1956944465637207,67.80401218417308,0.07562415301799774,0.4058759808540344,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,5,8.0,324.0,78.0,0.0,264.0,64.8607146272437,0.24380000000000002,60.0,0.0,0.09443631023168564,3.0,72.0,5.5,4.0,7.0,0.1833068430350078,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-245,3543",72.88662625272768,0.19847221672534943,67.80401218417308,0.08680659532546997,0.49916964769363403,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.0,264.0,64.8607146272437,0.24380000000000002,60.0,0.0,0.41584664583206177,2.0,70.0,7.1000000000000005,7.0,7.0,0.1584815067288999,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-244,3543",72.88662625272768,0.19847221672534943,67.80401218417308,0.09048692882061005,0.5063870549201965,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,24,8.0,324.0,78.0,0.1803921568627451,264.0,64.8607146272437,0.24380000000000002,60.0,0.1803921568627451,0.980918824672699,2.0,71.0,7.8,8.0,7.0,1.141820617809765,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-241,3543",72.88662625272768,0.18666666746139526,67.80401218417308,0.0665004774928093,0.4098536968231201,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,5,8.0,324.0,78.0,0.8117647058823529,264.0,64.8607146272437,0.24380000000000002,60.0,0.8117647058823529,0.7213232517242432,2.0,71.0,7.1000000000000005,7.0,7.0,0.8198808585132747,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-238,3543",72.88662625272768,0.18666666746139526,67.80401218417308,0.08000259101390839,0.41746047139167786,279.61419677734375,60.604217372027705,0.07934929430484772,287.10107421875,0.051466058604162486,5,8.0,324.0,78.0,0.9098039215686274,264.0,64.8607146272437,0.24380000000000002,60.0,0.9098039215686274,0.47217127680778503,2.0,71.0,6.2,8.0,7.0,0.944323853057406,14.270002822439558,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-308,3544",65.85575229898679,0.22083333134651184,67.17930056593615,0.07183729857206345,0.4721958041191101,279.4002990722656,60.19519560383081,0.07174030691385269,286.97821044921875,0.051466058604162486,5,8.0,324.0,73.0,6.360784313725491,264.0,65.0994256375632,0.24380000000000002,60.0,6.360784313725491,0.6419664621353149,3.0,74.0,5.5,4.0,7.0,1.2368599724690525,14.077793300666103,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-303,3544",65.85575229898679,0.21666666865348816,67.17930056593615,0.05658138915896416,0.4413687586784363,279.4002990722656,60.19519560383081,0.07174030691385269,286.97821044921875,0.051466058604162486,24,8.0,324.0,73.0,0.09019607843137255,264.0,65.0994256375632,0.24380000000000002,60.0,0.09019607843137255,0.1491026133298874,3.0,71.0,5.5,4.0,7.0,0.08229366620085535,14.077793300666103,"{""type"":""MultiPoint"",""coordinates"":[]}"
