system:index,DMC,EDDI,FFMC,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,crop_mode,fall_frost_days,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,.geo
"-166,3208",69.65893710844963,0.026111112907528877,67.96387979231129,0.07982602715492249,0.47108298540115356,280.6510314941406,60.958860677448136,0.0752590149641037,288.1111145019531,0.05218922315713544,5,4.0,325.0,66.0,3.352941176470588,265.0,63.36099438433499,0.24380000000000002,60.0,3.352941176470588,0.17390401661396027,4.0,70.0,7.0,5.0,6.0,0.06982940682173071,15.19581450702074,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-189,3209",71.27760764228981,0.024861112236976624,68.10571449720683,0.07153395563364029,0.49573519825935364,280.69549560546875,61.10517398002862,0.07702632248401642,288.1210632324219,0.05218922315713544,24,4.0,325.0,64.0,2.9098039215686273,265.0,63.328673030001404,0.24380000000000002,60.0,2.9098039215686273,0.5872131586074829,3.0,69.0,8.6,8.0,6.0,0.6769706457166147,15.188145393257125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-182,3209",71.27760764228981,0.03055555745959282,68.10571449720683,0.050260331481695175,0.4266112744808197,280.69549560546875,61.10517398002862,0.07702632248401642,288.1210632324219,0.05218922315713544,1,4.0,325.0,64.0,9.098039215686274,265.0,63.328673030001404,0.24380000000000002,60.0,9.098039215686274,0.8220502734184265,2.0,70.0,5.0,4.0,6.0,0.2217737751695203,15.188145393257125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-181,3209",71.27760764228981,0.03055555745959282,68.10571449720683,0.057730648666620255,0.42306283116340637,280.69549560546875,61.10517398002862,0.07702632248401642,288.1210632324219,0.05218922315713544,1,4.0,325.0,64.0,9.098039215686274,265.0,63.328673030001404,0.24380000000000002,60.0,9.098039215686274,0.29218026995658875,2.0,70.0,5.0,4.0,6.0,0.5797972540327875,15.188145393257125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-180,3209",71.27760764228981,0.03055555745959282,68.10571449720683,0.07259815186262131,0.43419939279556274,280.69549560546875,61.10517398002862,0.07702632248401642,288.1210632324219,0.05218922315713544,1,4.0,325.0,64.0,0.3607843137254902,265.0,63.328673030001404,0.24380000000000002,60.0,0.3607843137254902,0.13702861964702606,2.0,69.0,7.1000000000000005,7.0,6.0,0.15824687545381308,15.188145393257125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-166,3209",69.65893710844963,0.026111112907528877,67.96387979231129,0.07623595744371414,0.4752938747406006,280.6510314941406,60.958860677448136,0.0752590149641037,288.1111145019531,0.05218922315713544,5,4.0,325.0,66.0,3.352941176470588,265.0,63.36099438433499,0.24380000000000002,60.0,3.352941176470588,0.36335283517837524,4.0,71.0,7.0,5.0,6.0,0.35102659681435106,15.19581450702074,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-138,3209",69.65893710844963,0.057083334773778915,67.96387979231129,0.054780036211013794,0.4304101765155792,280.6510314941406,60.958860677448136,0.0752590149641037,288.1111145019531,0.05218922315713544,1,4.0,325.0,68.0,0.0,265.0,63.36099438433499,0.24380000000000002,60.0,0.0,0.18650387227535248,3.0,72.0,5.6,5.0,7.0,0.3005353472430161,15.19581450702074,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-201,3210",71.27760764228981,0.020694447681307793,68.10571449720683,0.04937226325273514,0.42417991161346436,280.69549560546875,61.10517398002862,0.07702632248401642,288.1210632324219,0.05218922315713544,24,4.0,325.0,64.0,0.1803921568627451,265.0,63.328673030001404,0.24380000000000002,60.0,0.1803921568627451,0.226686030626297,3.0,70.0,5.8,4.0,6.0,0.448181616738738,15.188145393257125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-200,3210",71.27760764228981,0.020694447681307793,68.10571449720683,0.05921929329633713,0.42450961470603943,280.69549560546875,61.10517398002862,0.07702632248401642,288.1210632324219,0.05218922315713544,5,4.0,325.0,64.0,0.1803921568627451,265.0,63.328673030001404,0.24380000000000002,60.0,0.1803921568627451,0.28983843326568604,3.0,71.0,5.8,4.0,6.0,0.5796768665313721,15.188145393257125,"{""type"":""MultiPoint"",""coordinates"":[]}"
"-199,3210",71.27760764228981,0.020694447681307793,68.10571449720683,0.07073751091957092,0.4338909387588501,280.69549560546875,61.10517398002862,0.07702632248401642,288.1210632324219,0.05218922315713544,5,4.0,325.0,64.0,1.9098039215686273,265.0,63.328673030001404,0.24380000000000002,60.0,1.9098039215686273,0.3400309085845947,3.0,69.0,6.5,5.0,6.0,0.03377523301656247,15.188145393257125,"{""type"":""MultiPoint"",""coordinates"":[]}"
