system:index,DMC,EDDI,FFMC,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,crop_mode,fall_frost_days,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,.geo
"43,3520",73.21736620395222,0.1344444453716278,68.01908158174948,0.119450144469738,0.5233902335166931,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,5,5.0,324.0,75.0,1.992156862745098,264.0,64.68750205006211,0.24380000000000002,60.0,1.992156862745098,0.8149077296257019,3.0,68.0,8.6,8.0,8.0,0.023690419191458992,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"43,3521",73.21736620395222,0.1344444453716278,68.01908158174948,0.11921682208776474,0.5330919027328491,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,5,5.0,324.0,75.0,1.992156862745098,264.0,64.68750205006211,0.24380000000000002,60.0,1.992156862745098,0.7794952392578125,3.0,67.0,8.6,8.0,8.0,0.20365637157559482,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"43,3522",73.21736620395222,0.1344444453716278,68.01908158174948,0.10745725780725479,0.49524110555648804,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,5,5.0,324.0,75.0,30.08235294117647,264.0,64.68750205006211,0.24380000000000002,60.0,30.08235294117647,0.29925045371055603,3.0,68.0,7.0,8.0,8.0,0.11620791822531648,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"44,3523",73.21736620395222,0.20125000178813934,68.01908158174948,0.11027664691209793,0.487980455160141,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,5,5.0,324.0,75.0,10.44313725490196,264.0,64.68750205006211,0.24380000000000002,60.0,10.44313725490196,0.23079939186573029,3.0,66.0,6.7,8.0,8.0,0.08262471083501609,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"45,3523",73.21736620395222,0.20125000178813934,68.01908158174948,0.11186312139034271,0.5136790871620178,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,5,5.0,324.0,75.0,4.533333333333333,264.0,64.68750205006211,0.24380000000000002,60.0,4.533333333333333,0.3258635997772217,4.0,67.0,8.8,8.0,8.0,0.6448898635947781,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"48,3523",73.21736620395222,0.20125000178813934,68.01908158174948,0.10724657028913498,0.49076080322265625,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,1,5.0,324.0,75.0,7.811764705882353,264.0,64.68750205006211,0.24380000000000002,60.0,7.811764705882353,0.32198044657707214,3.0,68.0,6.5,5.0,8.0,0.6435876064158779,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"38,3524",73.66367268722927,0.1584722250699997,67.9765169587526,0.09939532727003098,0.49140068888664246,279.7633056640625,61.68014912875832,0.08035547286272049,286.9882507324219,0.05199481403925576,1,5.0,324.0,75.0,1.5411764705882351,264.0,64.90283231028252,0.24380000000000002,60.0,1.5411764705882351,0.5095192790031433,2.0,66.0,6.2,8.0,8.0,0.8795883100934969,14.131878162765549,"{""type"":""MultiPoint"",""coordinates"":[]}"
"41,3524",73.66367268722927,0.1584722250699997,67.9765169587526,0.11631112545728683,0.5027490854263306,279.7633056640625,61.68014912875832,0.08035547286272049,286.9882507324219,0.05199481403925576,5,5.0,324.0,75.0,3.6392156862745098,264.0,64.90283231028252,0.24380000000000002,60.0,3.6392156862745098,0.5216992497444153,3.0,69.0,6.5,5.0,8.0,0.20948308071493976,14.131878162765549,"{""type"":""MultiPoint"",""coordinates"":[]}"
"30,3525",73.66367268722927,0.12666666507720947,67.9765169587526,0.1144995391368866,0.5094930529594421,279.7633056640625,61.68014912875832,0.08035547286272049,286.9882507324219,0.05199481403925576,5,5.0,324.0,75.0,36.72941176470589,264.0,64.90283231028252,0.24380000000000002,60.0,36.72941176470589,1.0105462074279785,2.0,67.0,8.1,8.0,8.0,0.5322080425512026,14.131878162765549,"{""type"":""MultiPoint"",""coordinates"":[]}"
"41,3525",73.66367268722927,0.1584722250699997,67.9765169587526,0.11912851780653,0.525123655796051,279.7633056640625,61.68014912875832,0.08035547286272049,286.9882507324219,0.05199481403925576,5,5.0,324.0,75.0,3.6392156862745098,264.0,64.90283231028252,0.24380000000000002,60.0,3.6392156862745098,0.2992539405822754,3.0,67.0,6.5,5.0,8.0,0.11682344205636369,14.131878162765549,"{""type"":""MultiPoint"",""coordinates"":[]}"
"42,3525",73.66367268722927,0.1584722250699997,67.9765169587526,0.1343219131231308,0.5918923020362854,279.7633056640625,61.68014912875832,0.08035547286272049,286.9882507324219,0.05199481403925576,5,5.0,324.0,75.0,3.6392156862745098,264.0,64.90283231028252,0.24380000000000002,60.0,3.6392156862745098,0.27559199929237366,3.0,67.0,6.5,5.0,8.0,0.018778157280502448,14.131878162765549,"{""type"":""MultiPoint"",""coordinates"":[]}"
"43,3526",73.21736620395222,0.1584722250699997,68.01908158174948,0.10404285788536072,0.4986225366592407,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,24,5.0,324.0,75.0,3.901960784313726,264.0,64.68750205006211,0.24380000000000002,60.0,3.901960784313726,0.18918250501155853,3.0,68.0,6.5,5.0,8.0,0.11953508600055585,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"44,3526",73.21736620395222,0.20125000178813934,68.01908158174948,0.10081757605075836,0.48422956466674805,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,24,5.0,324.0,75.0,3.7294117647058824,264.0,64.68750205006211,0.24380000000000002,60.0,3.7294117647058824,0.6924899816513062,2.0,67.0,6.0,5.0,8.0,1.3838095318132255,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"72,3526",73.21736620395222,0.07722222059965134,68.01908158174948,0.12413341552019119,0.5896314382553101,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,5,5.0,324.0,78.0,49.79607843137255,264.0,64.68750205006211,0.24380000000000002,60.0,49.79607843137255,1.9284656047821045,2.0,67.0,8.1,8.0,10.0,3.5661419497169704,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"74,3527",73.21736620395222,0.07722222059965134,68.01908158174948,0.10175900161266327,0.49009501934051514,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,5,5.0,324.0,78.0,12.917647058823528,264.0,64.68750205006211,0.24380000000000002,60.0,12.917647058823528,1.1615947484970093,3.0,68.0,6.5,5.0,10.0,0.16199143447107278,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"76,3527",73.21736620395222,0.07722222059965134,68.01908158174948,0.10220601409673691,0.49416956305503845,279.922119140625,61.86983341036806,0.07981935888528824,287.1091613769531,0.05199481403925576,1,5.0,324.0,78.0,9.72156862745098,264.0,64.68750205006211,0.24380000000000002,60.0,9.72156862745098,0.3220192492008209,2.0,67.0,7.8,8.0,10.0,0.14003795379289954,14.344462624391664,"{""type"":""MultiPoint"",""coordinates"":[]}"
"21,3530",73.66367268722927,0.10041666775941849,67.9765169587526,0.11811401695013046,0.5281775593757629,279.7633056640625,61.68014912875832,0.08035547286272049,286.9882507324219,0.05199481403925576,1,5.0,324.0,76.0,8.36078431372549,264.0,64.90283231028252,0.24380000000000002,60.0,8.36078431372549,0.9591857194900513,4.0,68.0,6.4,4.0,8.0,1.8522591358811105,14.131878162765549,"{""type"":""MultiPoint"",""coordinates"":[]}"
