DMC,EDDI,FFMC,GEOID,NDMI_mean,NDVI_mean,ann_dewpoint,ann_humidity,ann_precip,ann_temp,bfi,fall_frost_days,fire_frequency,first_fall_frost,frost_days,fuel_load,growing_season_days,heat_index,lai,last_spring_frost,pct_shrubland,pct_tree_cover,slope_deg,soil_organic_C,soil_pH,soil_quality_index,soil_texture,spring_frost_days,topo_index,wind_chill,Value
41.68213973616049,0.9078672942619948,61.68723304604481,6077,0.0839089654545292,0.4323457526260933,281.0803440834231,53.23297955067873,0.0420596851936921,290.7024940245814,0.0554120403382341,0.0,1.0933329520323345,366.0,0.2195090111901934,0.0829353566885901,306.0,61.353196211124285,5.352420911862154,60.0,0.0,0.0829353566885901,0.6445088693502629,2.829092376419385,73.05182312865725,6.950527321170696,5.706089790792412,0.0,0.6583846929023724,18.278681542455296,26.5
22.306843506352987,1.2018125877383763,40.35115829741287,6031,-0.015345730779867,0.2801229812906138,277.0383073854456,33.24297157276162,0.0152946868907283,293.76725089123835,0.0542821987889158,0.0,1.0970713671386645,366.0,0.1109156974648548,0.0248940441835611,306.0,59.777749480424326,4.040611945182794,60.0,0.0,0.0248940441835611,0.7255792659461539,2.0972487443731462,76.32980277443983,6.57033478696316,5.705438858091492,0.0,0.7195809007161615,21.915783908171274,27.0
35.01385449466067,1.0897789052778717,54.51320925349154,6107,0.1112583143136615,0.412721593524456,273.56711897494995,38.975076843604256,0.034691783008763,287.47683214365736,0.050083050267527,7.346576844631094,1.0135777700308526,327.1103183494948,64.78902294323451,0.148588911820079,267.1103183494948,66.53823566588079,5.078325297056892,60.0,0.0,0.148588911820079,7.586640307637785,5.1414826844405175,67.75351238795376,10.629198038045152,8.149089920578591,23.33826795951109,7.66121615702426,15.48396290544732,26.0
19.40088244196909,1.0007856035547429,37.77797450101547,6029,-0.0410550230219176,0.2551405850064541,274.16674696848486,31.91726859236125,0.0146560225564354,291.2170361904573,0.0533512733872009,0.1039674118703301,1.0193854223795742,360.5627021918336,9.706537242251784,0.0411673358037058,300.56270219183364,60.48732178129493,3.861248744719707,60.0,0.0,0.0411673358037058,4.294478623488567,2.546589542102544,74.94738347964494,8.776304856392308,7.6980491939957565,1.5579105236212,4.3056673870500655,19.1687550855755,24.5
34.34410349798507,1.0812873014460609,56.05012172590192,6047,0.0301513099560763,0.3823691894909781,279.25960412832035,43.476463594151824,0.0316219281986318,292.0096718514601,0.0574714425147589,0.0,1.0549790145460818,366.0,0.4150405218509593,0.0552150371590191,306.0,60.741679126492606,4.8293182593647614,60.0,0.0,0.0552150371590191,1.3546147969546332,2.831885749796003,73.09738525081286,7.2931022620247,6.078461060438428,0.0,1.3660071650700656,19.804406509251432,27.5
40.06691183909298,0.939536772141596,60.00956448698853,6099,0.0587541226677246,0.4209638794560443,279.6319897195944,47.071004933826856,0.0392088574176041,291.10900275663835,0.0570320682866119,0.0,1.0055819055915851,366.0,0.5350035393985948,0.0744599904452245,306.0,61.22689457431115,5.185629248964442,60.0,0.0,0.0744599904452245,2.2748651438922263,3.0754186064949964,71.73890049545474,7.586215515495627,6.343263638388223,0.0,2.3085543542952345,18.804300453564466,29.0
36.01159694511722,0.9167977709392876,53.93673640303946,6019,0.1049165515460012,0.3475991005257488,274.80898978074805,41.38000886079674,0.0352715009010366,288.0248902907584,0.0518344597414051,7.342369786650044,1.0355350740251497,336.7089853035018,54.15431760842299,0.1168034548972069,276.7089853035017,67.30044079345274,4.647074022908791,60.0,0.0,0.1168034548972069,6.159702715532157,4.261630629114996,69.0848643550294,9.22337233163861,7.219595785052773,20.21062493352277,6.202399163512217,15.786969668927048,23.0
44.4101964305435,0.9191597463650591,58.11288240641755,6039,0.1209573084688988,0.4308592716777485,275.19795368304176,43.33507735614702,0.0450220698288396,287.6668682928262,0.0518694286529515,8.355346585305393,1.0181251388139736,336.24721678700325,56.804069997415695,0.1516493378393163,276.24721678700325,67.64776289153443,5.237684825558938,60.0,0.0,0.1516493378393163,5.148405498663998,4.6761856171477945,66.70414370017666,10.397383751507734,8.121901081760795,20.05154925714768,5.154806575257148,15.389441674910143,25.5
78.17614212508113,-0.2791972145120163,67.33608381524347,19127,0.2277926048891967,0.4094815605411533,275.55936709695885,69.84280786828774,0.0878089470571578,280.70543278344303,0.0488504835474035,21.27910378663751,1.0,303.0,136.05805006363127,0.0250465489598113,243.0,78.35570259248081,5.134082491571869,60.0,0.0,0.0250465489598113,0.6972970861436616,3.501209073937945,62.01577679529964,9.067350442379604,7.570793956349059,32.96299018685201,0.7023032102310764,7.234765243461515,26.5
75.1015988539422,-0.2443152218869335,66.85831748301919,19191,0.2717495986439537,0.4095008719577059,274.4210143734292,70.70178989085073,0.0845325523287137,279.34261561660173,0.0491934284364976,22.50798154771047,1.0,303.0,140.5655528007548,0.08077564321379,243.0,82.7483873758812,5.851016143547146,60.0,0.0,0.08077564321379,1.1520717265744571,4.623623757597033,62.14618009083529,9.937282236654474,7.664641156723786,34.057571253044294,1.1444239030085226,5.535468185027725,18.5
74.88382896535308,-0.0986754833024799,66.66301512213248,19005,0.2711056737759763,0.4458398572278763,274.4503582091103,68.62159607975866,0.0842121570351379,279.8060870374347,0.0495013155716415,21.61162800319023,1.0,303.0,138.32500132159913,0.1582111291558468,243.0,81.50375760432539,5.901982192445863,60.0,0.0,0.1582111291558468,2.071473534542001,5.244036203675464,61.190256296208034,10.409295729615668,7.817488572057245,33.02072324796187,2.0823837456809127,6.212290540754725,25.0
77.37931348106133,-0.3046465096837983,67.21672942289568,19083,0.2093432465330814,0.3948534241070054,275.23224764472496,70.22084166188935,0.0869839537983789,280.2856758596677,0.0492911256290813,21.945754391184693,1.0,303.0,139.1568095240625,0.0279592425211489,243.0,79.63459667916337,5.347162295150014,60.0,0.0,0.0279592425211489,0.5491575879665704,3.943826711443728,64.16113165053962,8.678191976668097,6.926479254069961,34.35637067124292,0.5591513361481704,6.681526198041969,19.0
70.58086750612351,-0.2010710460482951,67.12811313148626,19135,0.2083395987963902,0.5234148246386887,276.58336162766744,67.60346099251167,0.079229205431626,282.25510257694646,0.0498028085490713,20.0,,303.0,127.04996038418192,0.2009019633778119,243.0,74.18344314657438,5.957991808674855,60.0,0.0,0.2009019633778119,0.999009913378747,3.416293492949613,59.52113109804243,8.511376760197715,7.736971635307862,28.04996038418192,0.9999847646939442,8.950056703147032,16.0
67.81220709346964,-0.167861885091696,66.90306156164593,19117,0.1991514520265639,0.5108070585541423,276.5464849799821,67.4015334752374,0.0762067953129,282.26087455117704,0.0495483995884969,20.0,1.0,303.0,128.92219922526897,0.1675522607070142,243.0,74.20211323327784,5.958731661883215,60.0,0.0,0.1675522607070142,0.9112004535756708,3.451970230498897,60.42969024146258,8.313856993964603,7.472241668572502,29.930587061381534,0.92864942064682,8.929830518218099,15.5
76.83532790508796,-0.174373693054582,67.25604610983042,19105,0.2389540230031462,0.4180941116631567,275.38444247302255,70.27558454528143,0.0863888970224676,280.4327374310135,0.0496141377413878,21.733742094653586,1.0,303.5769936954022,136.73371454360708,0.0573327693851542,243.57699369540225,79.14417211147438,5.571144307883399,60.0,0.0,0.0573327693851542,0.8923955159861222,4.3237070450258335,61.74952644960222,9.944324448454047,7.81767899614533,32.89822512222497,0.8912224121435682,6.876205348093006,17.5
78.33412421337472,-0.2181334856553121,67.33651522142661,19169,0.1940021544593774,0.4067967023216687,275.6465655703153,69.4573559093,0.0879480308662537,280.87743132616055,0.0492244049614812,20.83599472604748,1.0,303.0,134.62396560052585,0.0255947465678867,243.0,77.88983575589619,5.43116959206444,60.0,0.0,0.0255947465678867,0.4479938615500072,3.462254100661456,63.493822341546256,8.35352968954848,6.795439489856914,32.196855293617666,0.4591616349804017,7.45074666491627,21.5
74.1147140540448,-0.1236850793878635,67.23652168833266,19049,0.1882483432381215,0.4313037590973341,276.1224526920422,68.65887551041331,0.0832467430949599,281.5441787723359,0.0495599090911139,20.03858282631009,,303.0,130.88578922849706,0.0513537202788515,243.0,76.01750604909162,5.559752479735426,60.0,0.0,0.0513537202788515,0.6876822427043912,3.287193642612236,63.08749377404025,7.854992368178328,6.664173497816496,31.84483744967096,0.6934957737197658,8.183059727292358,20.0
60.93655490278426,-0.0638548435576264,65.59008157676864,27063,0.2125239131976042,0.3624016324244639,274.2563644499002,68.88492432780389,0.0690661282802886,279.5472181394517,0.0496799710244329,22.716715018663606,1.0,303.0,141.6841732124324,0.0503572400934197,243.0,82.34495107517913,4.743006374773668,60.0,0.0,0.0503572400934197,0.348694645235759,5.571042136012336,67.41455303920412,7.626879412747519,4.927983421543373,33.700768333582495,0.3430983757368365,5.477576885239847,19.5
